well,row,col,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750
D12,D,12,0.431899995,0.423200011,0.415600002,0.408100009,0.400700003,0.394699991,0.387499988,0.381099999,0.375400007,0.368800014,0.362800002,0.356599987,0.351399988,0.345400006,0.3398,0.334699988,0.328500003,0.323799998,0.318199992,0.313699991,0.308499992,0.305500001,0.301999986,0.298999995,0.297100008,0.293000013
E1,E,1,1.46570003,1.293599963,1.15260005,1.067499995,1.022099972,1,0.98180002,0.985400021,0.996800005,1.007300019,1.012899995,1.019299984,1.027799964,1.024500012,1.042700052,1.154399991,1.215999961,1.355599999,1.416800022,1.189599991,0.930599988,0.848500013,0.813199997,0.791400015,0.780399978,0.768400013
E2,E,2,1.374899983,1.220499992,1.092599988,1.014999986,0.972800016,0.952000022,0.934300005,0.936500013,0.94569999,0.954400003,0.958100021,0.962499976,0.969600022,0.96509999,0.980700016,1.080000043,1.136000037,1.260200024,1.316400051,1.113199949,0.880500019,0.805000007,0.772300005,0.751800001,0.74119997,0.729300022
E3,E,3,1.29550004,1.154500008,1.037700057,0.965799987,0.926400006,0.906899989,0.889199972,0.890200019,0.897899985,0.904900014,0.907999992,0.91140002,0.916899979,0.912699997,0.925999999,1.01639998,1.066599965,1.180500031,1.231299996,1.048699975,0.835900009,0.766900003,0.736500025,0.717100024,0.707099974,0.695800006
E4,E,4,1.235200047,1.103600025,0.995899975,0.92930001,0.89200002,0.873000026,0.85589999,0.855499983,0.862100005,0.867900014,0.869899988,0.871900022,0.876399994,0.871999979,0.883300006,0.966199994,1.015499949,1.118000031,1.165099978,1.006899953,0.800300002,0.735800028,0.707099974,0.688799977,0.679099977,0.668099999
E5,E,5,1.163400054,1.04519999,0.947000027,0.886399984,0.851499975,0.833500028,0.817600012,0.816500008,0.821399987,0.825200021,0.826699972,0.827799976,0.831200004,0.825999975,0.835600019,0.910099983,0.950900018,1.046700001,1.090199947,0.939800024,0.760599971,0.701699972,0.675300002,0.658299983,0.649500012,0.639100015
E6,E,6,1.077299953,0.9727,0.885999978,0.83130002,0.799700022,0.783100009,0.7676,0.765299976,0.768700004,0.771700025,0.771799982,0.771799982,0.773999989,0.768899977,0.776300013,0.840900004,0.876800001,0.961099982,0.999499977,0.868700027,0.710900009,0.658500016,0.634800017,0.619000018,0.610800028,0.600799978
E7,E,7,0.987500012,0.90990001,0.819500029,0.772599995,0.746200025,0.729300022,0.715699971,0.712800026,0.714299977,0.715399981,0.71420002,0.713,0.714100003,0.708100021,0.713100016,0.767700016,0.797599971,0.869199991,0.9023,0.790099978,0.654200017,0.60860002,0.587499976,0.573499978,0.565900028,0.556900024
E8,E,8,0.891200006,0.815400004,0.752300024,0.711199999,0.68629998,0.672299981,0.658699989,0.654699981,0.654999971,0.654399991,0.652499974,0.6505,0.6505,0.644500017,0.647499979,0.691900015,0.715699971,0.774600029,0.801500022,0.708100021,0.593500018,0.554700017,0.536199987,0.523500025,0.516600013,0.508099973
E9,E,9,0.79369998,0.73269999,0.681400001,0.647499979,0.62620002,0.613799989,0.601199985,0.596599996,0.595300019,0.593599975,0.590600014,0.587700009,0.586199999,0.5801,0.581399977,0.615199983,0.633099973,0.67869997,0.699199975,0.625199974,0.534200013,0.502799988,0.487399995,0.476500005,0.470899999,0.46329999
E10,E,10,0.70450002,0.655399978,0.613900006,0.585900009,0.567499995,0.556299984,0.545099974,0.539900005,0.537999988,0.535099983,0.531599998,0.527999997,0.526199996,0.520200014,0.519900024,0.54549998,0.558099985,0.593299985,0.608399987,0.549799979,0.477600008,0.452199996,0.439200014,0.430099994,0.424899995,0.418099999
E11,E,11,0.603500009,0.568400025,0.538500011,0.51730001,0.502699971,0.493200004,0.483099997,0.477699995,0.474299997,0.469999999,0.465600014,0.460999995,0.457899988,0.451799989,0.449999988,0.46540001,0.472000003,0.493699998,0.502099991,0.462000012,0.412299991,0.394300014,0.384900004,0.377799988,0.373800009,0.368000001
E12,E,12,0.393400013,0.385800004,0.379200011,0.372599989,0.36590001,0.360500008,0.354000002,0.34830001,0.343100011,0.337099999,0.331800014,0.326099992,0.3213,0.315899998,0.310900003,0.306400001,0.300999999,0.296499997,0.291599989,0.287499994,0.283100009,0.280200005,0.277200013,0.274599999,0.273099989,0.269499987
F1,F,1,1.405599952,1.236500025,1.097800016,1.013700008,0.968900025,0.947300017,0.92930001,0.932799995,0.944199979,0.955200016,0.961099982,0.967400014,0.976000011,0.97299999,0.991699994,1.102399945,1.166300058,1.305899978,1.369500041,1.146600008,0.890100002,0.808499992,0.773400009,0.751900017,0.741400003,0.729600012
F2,F,2,1.317700028,1.165699959,1.040599942,0.963699996,0.922200024,0.90140003,0.884000003,0.885699987,0.895299971,0.904500008,0.908800006,0.913699985,0.921000004,0.917500019,0.933200002,1.032899976,1.089400053,1.214599967,1.273699999,1.074300051,0.841899991,0.76730001,0.735000014,0.7148,0.70450002,0.693000019
F3,F,3,1.235299945,1.096500039,0.981999993,0.91109997,0.872099996,0.852299988,0.835500002,0.837000012,0.845000029,0.852400005,0.856100023,0.859799981,0.86619997,0.861899972,0.87559998,0.966000021,1.017199993,1.132300019,1.185400009,1.006199956,0.794499993,0.725199997,0.694899976,0.675700009,0.666100025,0.655200005
F4,F,4,1.172500014,1.04489994,0.93900001,0.873899996,0.837300003,0.818899989,0.802600026,0.802699983,0.809499979,0.815500021,0.818400025,0.820800006,0.825800002,0.82160002,0.833199978,0.915799975,0.962499976,1.068899989,1.118299961,0.954400003,0.75880003,0.694899976,0.666700006,0.648800015,0.639800012,0.629400015
F5,F,5,1.099099994,0.983799994,0.887799978,0.828299999,0.7949,0.777199984,0.761500001,0.760800004,0.766099989,0.770299971,0.772099972,0.773699999,0.777700007,0.773400009,0.783200026,0.85769999,0.899399996,0.995599985,1.041300058,0.893899977,0.716700017,0.658699989,0.632499993,0.616100013,0.607500017,0.597899973
F6,F,6,1.005599976,0.919499993,0.819000006,0.76730001,0.738600016,0.721000016,0.706900001,0.7051,0.708700001,0.711899996,0.712700009,0.713500023,0.716400027,0.711799979,0.719299972,0.783399999,0.819000006,0.902999997,0.942300022,0.814999998,0.6602,0.608699977,0.585099995,0.570100009,0.56220001,0.553200006
F7,F,7,0.905099988,0.819199979,0.747099996,0.701300025,0.674300015,0.659699976,0.646099985,0.64380002,0.646000028,0.648000002,0.647800028,0.647400022,0.649200022,0.644200027,0.649600029,0.702799976,0.735400021,0.803799987,0.836899996,0.736400008,0.598800004,0.554400027,0.533800006,0.520500004,0.513400018,0.504999995
F8,F,8,0.833800018,0.769599974,0.694599986,0.654600024,0.632099986,0.617600024,0.605300009,0.602299988,0.603299975,0.603699982,0.602699995,0.601700008,0.602500021,0.597800016,0.601499975,0.647599995,0.673099995,0.734600008,0.763700008,0.668900013,0.55369997,0.514699996,0.496100008,0.483900011,0.477499992,0.469500005
F9,F,9,0.725000024,0.665300012,0.614700019,0.58160001,0.561200023,0.549199998,0.537899971,0.534399986,0.534300029,0.533800006,0.531700015,0.529900014,0.529699981,0.524900019,0.526899993,0.56220001,0.581399977,0.629499972,0.65200001,0.578299999,0.486799985,0.455500007,0.440499991,0.430299997,0.424899995,0.417800009
F10,F,10,0.636799991,0.58920002,0.549099982,0.522000015,0.504800022,0.494599998,0.484200001,0.479999989,0.478899986,0.477200001,0.4745,0.47209999,0.470999986,0.466199994,0.466800004,0.493499994,0.507399976,0.543799996,0.560599983,0.502300024,0.430799991,0.406100005,0.393599987,0.385100007,0.380699992,0.374599993
F11,F,11,0.530900002,0.497399986,0.469099998,0.449200004,0.435799986,0.427399993,0.418599993,0.414200008,0.411900014,0.408800006,0.405600011,0.4023,0.400000006,0.395300001,0.394199997,0.41049999,0.419099987,0.441300005,0.450599998,0.413899988,0.363200009,0.346100003,0.337099999,0.331,0.327800006,0.32280001
F12,F,12,0.32159999,0.316700011,0.310200006,0.304899991,0.300300002,0.295599997,0.290800005,0.286300004,0.282099992,0.27759999,0.273299992,0.268700004,0.264800012,0.26030001,0.256399989,0.252700001,0.248699993,0.245199993,0.2412,0.238000005,0.234699994,0.232600003,0.230399996,0.2289,0.228200004,0.225500003
G1,G,1,1.355200052,1.190199971,1.053500056,0.971000016,0.926400006,0.904799998,0.886799991,0.890299976,0.90200001,0.913500011,0.920000017,0.926999986,0.936200023,0.934000015,0.952799976,1.064100027,1.128999949,1.270599961,1.336199999,1.116799951,0.860700011,0.778800011,0.744099975,0.723200023,0.712700009,0.701399982
G2,G,2,1.240200043,1.095199943,0.974399984,0.901000023,0.860800028,0.840600014,0.823700011,0.826099992,0.835500002,0.845000029,0.849399984,0.854900002,0.862299979,0.859499991,0.874800026,0.972599983,1.029399991,1.154199958,1.213799953,1.023399949,0.79610002,0.722899973,0.690999985,0.671500027,0.661800027,0.650900006
G3,G,3,1.167099953,1.051800013,0.91839999,0.851000011,0.815999985,0.795799971,0.780600011,0.782299995,0.790700018,0.798300028,0.802399993,0.805999994,0.812399983,0.809099972,0.8222,0.911499977,0.963400006,1.078299999,1.133700013,0.960099995,0.751699984,0.683899999,0.654299974,0.635999978,0.626699984,0.616400003
G4,G,4,1.10619998,0.983200014,0.879400015,0.815599978,0.779799998,0.761799991,0.745899975,0.746500015,0.753700018,0.760500014,0.763899982,0.767099977,0.772899985,0.769299984,0.781300008,0.864000022,0.915199995,1.019000053,1.070700049,0.919700027,0.717100024,0.653800011,0.62620002,0.609000027,0.600499988,0.590699971
G5,G,5,1.032899976,0.920899987,0.826499999,0.767799973,0.734799981,0.717800021,0.702899992,0.702600002,0.708100021,0.713800013,0.716300011,0.719099998,0.724099994,0.720700026,0.73119998,0.806100011,0.849099994,0.946699977,0.994000018,0.849699974,0.673300028,0.615199983,0.58920002,0.572799981,0.564400017,0.555100024
G6,G,6,0.942600012,0.844799995,0.762700021,0.710699975,0.680999994,0.665300012,0.651199996,0.649900019,0.654299974,0.658299983,0.660099983,0.662199974,0.665899992,0.662,0.670400023,0.735400021,0.772599995,0.857900023,0.900200009,0.774800003,0.619899988,0.568300009,0.5449,0.529900014,0.522499979,0.513899982
G7,G,7,0.846700013,0.762499988,0.691799998,0.646799982,0.620899975,0.606899977,0.594600022,0.592700005,0.595700026,0.598200023,0.598699987,0.598999977,0.601300001,0.597100019,0.602999985,0.658100009,0.690100014,0.763599992,0.800800025,0.694000006,0.561800003,0.517499983,0.497399986,0.484699994,0.478199989,0.470299989
G8,G,8,0.7579,0.685699999,0.625400007,0.586199999,0.563199997,0.550300002,0.538500011,0.53609997,0.537999988,0.539499998,0.539600015,0.539799988,0.541800022,0.537999988,0.542599976,0.58950001,0.615999997,0.679099977,0.709999979,0.618200004,0.504100025,0.465700001,0.448000014,0.436199993,0.430400014,0.423200011
G9,G,9,0.648400009,0.591300011,0.54339999,0.511799991,0.492500007,0.4815,0.471300006,0.468499988,0.469000012,0.469300002,0.468400002,0.467299998,0.467700005,0.463400006,0.465999991,0.50150001,0.523100019,0.570100009,0.594200015,0.526799977,0.433099985,0.403299987,0.388900012,0.379799992,0.37529999,0.369300008
G10,G,10,0.558099985,0.512899995,0.474799991,0.449499995,0.433699995,0.424400002,0.415699989,0.412900001,0.412900001,0.412400007,0.4111,0.40959999,0.409500003,0.405600011,0.407099992,0.434300005,0.449299991,0.486799985,0.504899979,0.448599994,0.377999991,0.354000002,0.342299998,0.334600002,0.330799997,0.325399995
G11,G,11,0.451900005,0.425300002,0.393400013,0.375699997,0.364899993,0.356900007,0.349999994,0.346899986,0.345600009,0.344099998,0.342099994,0.340000004,0.338800013,0.335099995,0.335099995,0.352200001,0.361299992,0.385199994,0.395799994,0.358399987,0.310900003,0.294800013,0.286799997,0.281599998,0.279100001,0.275000006
G12,G,12,0.246099994,0.241999999,0.238299996,0.234699994,0.231000006,0.228,0.2245,0.221499994,0.218400002,0.215299994,0.212400004,0.209199995,0.206300005,0.203099996,0.200299993,0.197699994,0.194700003,0.192200005,0.189400002,0.187299997,0.185100004,0.183799997,0.182699993,0.181999996,0.181999996,0.180399999
H1,H,1,1.237100005,1.080299973,0.949100018,0.868200004,0.824899971,0.803799987,0.786599994,0.790799975,0.803200006,0.815699995,0.823599994,0.831900001,0.842199981,0.841300011,0.859499991,0.970499992,1.037199974,1.181100011,1.253700018,1.042299986,0.788200021,0.70599997,0.671299994,0.6505,0.640200019,0.629499972
H2,H,2,1.117900014,0.979600012,0.863399982,0.791800022,0.753000021,0.733900011,0.717999995,0.720499992,0.731100023,0.741299987,0.747399986,0.753899992,0.762700021,0.761099994,0.777100027,0.875,0.934300005,1.063500047,1.129899979,0.945200026,0.720399976,0.647599995,0.616299987,0.597599983,0.588500023,0.578700006
H3,H,3,1.043799996,0.935400009,0.807900012,0.743200004,0.709399998,0.690299988,0.675899982,0.677900016,0.686699986,0.695599973,0.701499999,0.707599998,0.716000021,0.714699984,0.728999972,0.819400012,0.874499977,0.992699981,1.05490005,0.887099981,0.680000007,0.612399995,0.582899988,0.565400004,0.556999981,0.547800004
H4,H,4,1.002500057,0.899100006,0.777199984,0.714999974,0.682299972,0.663299978,0.649699986,0.65109998,0.65990001,0.668799996,0.673900008,0.679499984,0.687099993,0.685699999,0.698700011,0.784600019,0.837100029,0.950699985,1.010200024,0.851800025,0.654100001,0.58920002,0.56099999,0.543900013,0.53579998,0.526499987
H5,H,5,0.911599994,0.80400002,0.713,0.656300008,0.624499977,0.608799994,0.595099986,0.596300006,0.603500009,0.611199975,0.61589998,0.620800018,0.627499998,0.626100004,0.637499988,0.71450001,0.761600018,0.863300025,0.917699993,0.776000023,0.59890002,0.540300012,0.513999999,0.498400003,0.490700006,0.482600003
H6,H,6,0.81099999,0.717400014,0.638199985,0.588,0.560299993,0.546199977,0.534200013,0.534699976,0.540700018,0.546999991,0.550800025,0.5546,0.560199976,0.558399975,0.567799985,0.635100007,0.676500022,0.766700029,0.814800024,0.692700028,0.537100017,0.485700011,0.462799996,0.448599994,0.441799998,0.434300005
H7,H,7,0.721700013,0.639999986,0.5704,0.526300013,0.501399994,0.488900006,0.477999985,0.478500009,0.483700007,0.489199996,0.492199987,0.495599985,0.500199974,0.498299986,0.506200016,0.565100014,0.601100028,0.680400014,0.723399997,0.616599977,0.480100006,0.434899986,0.414700001,0.402399987,0.396899998,0.390100002
H8,H,8,0.612900019,0.545099974,0.487800002,0.451299995,0.430299997,0.419499993,0.4102,0.409999996,0.413899988,0.417899996,0.420300007,0.422800004,0.426499993,0.424800009,0.431300014,0.480399996,0.510100007,0.576600015,0.612200022,0.524100006,0.410899997,0.373699993,0.35710001,0.347200006,0.342799991,0.337300003
H9,H,9,0.485500008,0.434500009,0.391600013,0.363400012,0.347200006,0.338499993,0.331200004,0.331,0.333600014,0.337000012,0.33860001,0.340000004,0.342700005,0.341300011,0.345800012,0.382699996,0.405299991,0.455599993,0.482899994,0.417100012,0.332399994,0.3046,0.292299986,0.285100013,0.282099992,0.277799994
H10,H,10,0.403400004,0.369100004,0.327699989,0.305700004,0.293599993,0.285899997,0.280200005,0.279900014,0.282000005,0.284299999,0.285400003,0.286500007,0.288599998,0.287400007,0.291099995,0.3204,0.33829999,0.378399998,0.400000006,0.347900003,0.280200005,0.258100003,0.247999996,0.242599994,0.240500003,0.237299994
H11,H,11,0.297800004,0.271400005,0.248999998,0.234099999,0.225199997,0.220400006,0.216499999,0.216100007,0.217199996,0.218700007,0.219500005,0.220100001,0.221300006,0.220200002,0.222499996,0.241799995,0.253500015,0.279799998,0.294099987,0.259900004,0.2148,0.200299993,0.194000006,0.190799996,0.189899996,0.187800005
H12,H,12,0.087899998,0.0876,0.087700002,0.087399997,0.087200001,0.087099999,0.0867,0.086900003,0.0867,0.086599998,0.0867,0.086199999,0.085900001,0.0854,0.085199997,0.085100003,0.084899999,0.084700003,0.0845,0.084700003,0.084899999,0.0858,0.0867,0.088399999,0.090400003,0.090599999
